,,,1. INBOUND TOURISM: Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World Tourism Organization (2023), UNWTO Tourism Statistics Database, Madrid, data updated on 24/11/2023. More information:
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.unwto.org/tourism-statistics/tourism-statistics-database,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,0,882-0,SAMOA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,1.1,882-1.1,,,Total arrivals,,,Thousands,,VF,..,..,..,..,..,..,..,..,..,..,..,116,122,122,129,130,128,135,125,132,139,146,158,172,181,24,3,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,1.2,882-1.2,,,,Overnights visitors (tourists),,Thousands,,TF,68,73,68,78,85,88,88,89,92,98,102,110,117,118,122,122,121,126,116,120,128,134,146,164,172,23,3,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,1.3,882-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,6,5,4,7,8,7,9,9,11,11,12,11,8,9,1,..,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,1.4,882-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,0,674-0,SAN MARINO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Including Italian visitors.
2/ Since 2016, new statistics methodology.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,1.1,674-1.1,,,Total arrivals,,,Thousands,1/ 2/,VF,"3,368","3,345","3,308","3,264","3,148","3,071","3,036","3,102","2,882","2,812","2,107","2,136","2,164","2,112","2,056","1,976","2,038","1,869","1,905","2,004","1,888","2,000","1,937","1,874","1,904","1,015","1,354",..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,1.2,674-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TCE,28,30,28,36,34,43,49,46,41,42,50,50,69,115,151,120,156,139,71,75,54,60,78,84,111,58,94,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,1.3,674-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,"2,057","2,086","2,095","1,997","1,905","1,856","1,882","1,730","1,834","1,929","1,834","1,940","1,859","1,790","1,793",957,"1,260",..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,1.4,674-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,4,3,1,1,1,1,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,0,678-0,SAO TOME AND PRINCIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,1.1,678-1.1,,,Total arrivals,,,Thousands,,VF,..,..,..,..,..,..,7.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,1.2,678-1.2,,,,Overnights visitors (tourists),,Thousands,,TF,6.2,6.4,4.8,5.6,5.8,7.1,7.5,9.2,10.0,10.6,15.8,12.3,11.8,14.5,15.2,8.0,12.2,..,..,..,25.6,28.9,28.9,33.4,34.9,10.7,15.1,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,1.3,678-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,0.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,1.4,678-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,0,682-0,SAUDI ARABIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,1.1,682-1.1,,,Total arrivals,,,Thousands,,VF,"4,398",..,..,..,..,..,..,..,..,"11,083","10,417","10,962","13,479","17,717","13,319","13,025","15,776","19,847","19,934","23,010","21,834","20,887","18,607","17,570","20,292","4,882","3,869","18,256",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,1.2,682-1.2,,,,Overnights visitors (tourists),,Thousands,,TF,"3,325",..,..,..,..,"6,585","6,727","7,511","7,332","8,599","8,037","8,620","11,531","14,757","10,897","10,850","14,179","16,332","15,772","18,260","17,994","18,044","16,109","15,334","17,526","4,138","3,477","16,638",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,1.3,682-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,"2,484","2,380","2,342","1,948","2,960","2,422","2,175","1,597","3,515","4,162","4,750","3,840","2,843","2,498","2,236","2,767",744,392,"1,618",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,1.4,682-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,0,686-0,SENEGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ From 2008 estimated data.
2/ 1995-2002: Arrivals of non-resident tourists in hotels and similar establishments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,1.1,686-1.1,,,Total arrivals,,,Thousands,,VF,..,..,..,..,..,..,..,..,502,677,779,876,879,877,815,906,977,967,"1,069",976,"1,014","1,219","1,376",..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,1.2,686-1.2,,,,Overnights visitors (tourists),,Thousands,2/,TF,280,282,314,352,369,389,396,427,495,667,769,866,875,867,810,900,968,962,"1,063",963,"1,007","1,210","1,365",..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,1.3,686-1.3,,,,Same-day visitors (excursionists),,Thousands,,,6,6,6,13,9,11,13,7,7,10,9,10,4,10,5,6,9,5,6,13,8,9,11,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,1.4,686-1.4,,,,,"of which, cruise passengers",Thousands,,,6,6,6,13,9,11,13,7,7,10,9,10,4,10,5,6,9,5,6,13,8,9,11,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,0,688-0,SERBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Tourists staying in visitor accommodation establishments.
Note: since 1999, the Statistical Office of the Republic of Serbia has no available data for AP Kosovo and Metohija, therefore they are not included in the data for the Republic of Serbia (total).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,1.1,688-1.1,,,Total arrivals,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,1.2,688-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TCE,..,..,..,..,..,..,..,312,339,392,453,469,696,646,645,683,764,810,922,"1,029","1,132","1,281","1,497","1,711","1,847",446,871,"1,773",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,1.3,688-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,1.4,688-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,0,891-0,SERBIA AND MONTENEGRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,1.1,891-1.1,,,Total arrivals,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,1.2,891-1.2,,,,Overnights visitors (tourists),,Thousands,,TCE,228,301,298,283,152,239,351,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,1.3,891-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,1.4,891-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,0,690-0,SEYCHELLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,1.1,690-1.1,,,Total arrivals,,,Thousands,,VF,127,142,136,134,130,140,138,135,127,126,135,151,171,173,178,191,210,216,237,239,296,333,382,405,428,125,183,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,1.2,690-1.2,,,,Overnights visitors (tourists),,Thousands,,TF,121,131,130,128,125,130,130,132,122,121,129,141,161,159,158,175,194,208,230,233,276,303,350,362,384,115,183,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,1.3,690-1.3,,,,Same-day visitors (excursionists),,Thousands,,,6,11,6,6,5,10,8,3,5,5,6,10,10,14,20,16,16,8,7,6,20,30,32,43,44,20,..,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,1.4,690-1.4,,,,,"of which, cruise passengers",Thousands,,,6,11,6,6,5,10,8,3,5,5,6,10,10,14,20,16,16,8,7,6,20,30,32,43,44,20,..,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,0,694-0,SIERRA LEONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals by air.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,1.1,694-1.1,,,Total arrivals,,,Thousands,,VF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75,95,53,31,60,59,66,71,26,44,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,1.2,694-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TF,14,22,8,13,11,16,24,28,38,44,40,34,32,36,37,39,52,60,81,44,24,55,51,57,63,24,40,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,1.3,694-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15,14,9,7,5,8,9,8,2,4,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,1.4,694-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,2,1,2,2,2,2,3,1,2,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,0,702-0,SINGAPORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Excluding arrivals of Malaysian citizens by land.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,1.1,702-1.1,,,Total arrivals,,,Thousands,,VF,"7,137","7,292","7,198","6,242","6,958","7,691","7,522","7,567","6,127","8,329","8,943","9,751","10,285","10,116","9,683","11,642","13,171","14,496","15,568","15,095","15,232","16,403","17,425","18,508","19,116","2,742",330,"6,306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,1.2,702-1.2,,,,Overnights visitors (tourists),,Thousands,,TF,"6,070","6,048","5,894","5,122","5,604","6,062","5,857","5,855","4,703","6,553","7,079","7,588","7,957","7,778","7,488","9,161","10,390","11,098","11,899","11,864","12,052","12,913","13,903","14,673","15,119","2,086",325,"5,344",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,1.3,702-1.3,,,,Same-day visitors (excursionists),,Thousands,,,"1,067","1,244","1,304","1,120","1,354","1,629","1,665","1,712","1,424","1,776","1,864","2,163","2,328","2,338","2,194","2,481","2,781","3,398","3,669","3,231","3,180","3,490","3,521","3,835","3,997",657,5,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,1.4,702-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,0,658-0,SINT EUSTATIUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Excluding Netherlands Antillean residents.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,1.1,658-1.1,,,Total arrivals,,,Thousands,,VF,25,24,25,25,25,27,30,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,1.2,658-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TF,8.8,8.2,8.5,8.6,9.2,9.1,9.7,9.8,10.5,11.1,10.4,9.6,11.6,11.8,12.0,11.4,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,1.3,658-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,1.4,658-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,0,663-0,SINT MAARTEN (DUTCH PART),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals by air. Including arrivals to Saint Maarten (the French side of the island).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,1.1,663-1.1,,,Total arrivals,,,Thousands,,VF,"1,024","1,022","1,325","1,339","1,061","1,300","1,271","1,436","1,600","1,823","1,956","1,890","1,891","1,821","1,655","1,956","2,080","2,210","2,253","2,502","2,407","2,197","1,640","1,775","1,952",542,482,"1,217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,1.2,663-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TF,460,365,439,458,445,432,403,381,428,475,468,468,469,475,440,443,424,457,467,500,505,528,402,178,320,106,249,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,1.3,663-1.3,,,,Same-day visitors (excursionists),,Thousands,,,564,657,886,881,616,868,868,"1,055","1,172","1,348","1,488","1,422","1,422","1,346","1,215","1,513","1,656","1,753","1,786","2,002","1,902","1,669","1,238","1,597","1,632",436,233,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,1.4,663-1.4,,,,,"of which, cruise passengers",Thousands,,,564,657,886,881,616,868,868,"1,055","1,172","1,348","1,488","1,422","1,422","1,346","1,215","1,513","1,656","1,753","1,786","2,002","1,902","1,669","1,238","1,597","1,632",436,233,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,0,703-0,SLOVAKIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ From 2003, the number of inbound arrivals is based on a combination of accommodation statistics and border survey statistics (as calculated within the Tourism Satellite Account).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,1.1,703-1.1,,,Total arrivals,,,Thousands,,VF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"12,583","11,556","14,936","17,376","15,406","15,299","16,086",..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,1.2,703-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TF,903,951,814,896,975,"1,053","1,219","1,399","1,387","1,401","1,515","1,612","1,685","1,767","1,298","1,327","1,460","1,528","4,291","3,998","4,869","5,734","5,546","5,453","5,630",..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,1.3,703-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"8,292","7,558","10,067","11,642","9,860","9,846","10,456",..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,1.4,703-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,0,705-0,SLOVENIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Source: accommodation survey.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,1.1,705-1.1,,,Total arrivals,,,Thousands,,VF,"63,674","71,876","76,568","65,587","60,009","63,580","61,878","60,031","59,388","63,013","60,230","58,274","61,293",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,1.2,705-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TCE,732,832,974,977,884,"1,090","1,219","1,302","1,373","1,499","1,555","1,617","1,751","1,958","1,824","2,049","2,236","2,377","2,502","2,675","3,022","3,397","3,991","4,425","4,702","1,216","1,832","3,936",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,1.3,705-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,1.4,705-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0,90-0,SOLOMON ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals by air. 2004: without 1st and 2nd quarters; 2005: without 1st quarter.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1.1,90-1.1,,,Total arrivals,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1.2,90-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TF,12,10,14,16,..,5,..,..,7,6,9,12,14,16,18,21,23,24,24,20,22,23,26,28,29,4,0.7,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1.3,90-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,1,1,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1.4,90-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,0,706-0,SOMALIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,1.1,706-1.1,,,Total arrivals,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,1.2,706-1.2,,,,Overnights visitors (tourists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,1.3,706-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,1.4,706-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,0,710-0,SOUTH AFRICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ 1995-2008: excluding arrivals for work and contract workers.
Since 2009 a new methodology has been applied and therefore, the information is not comparable to previous years.
Since 2014 a new methodology has been applied and therefore, the information is not comparable to previous years. From 2014 excluding transit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,1.1,710-1.1,,,Total arrivals,,,Thousands,,VF,"4,684","5,186","5,170","5,898","6,026","6,001","5,908","6,550","6,640","6,815","7,518","8,509","9,208","9,729","9,532","11,303","12,097","13,069","14,318","14,530","13,952","15,121","14,975","15,004","14,797","3,887","2,664","7,342",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,1.2,710-1.2,,,,Overnights visitors (tourists),,Thousands,,TF,"4,488","4,915","4,976","5,732","5,890","5,872","5,787","6,430","6,505","6,678","7,369","8,396","9,091","9,592","7,012","8,074","8,339","9,188","9,537","9,549","8,904","10,044","10,285","10,472","10,228","2,802","2,256","5,698",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,1.3,710-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"2,520","3,229","3,758","3,881","4,781","4,980","5,048","5,077","4,690","4,532","4,569","1,084",408,"1,644",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,1.4,710-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,0,728-0,SOUTH SUDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,1.1,728-1.1,,,Total arrivals,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,1.2,728-1.2,,,,Overnights visitors (tourists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,1.3,728-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,1.4,728-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,0,724-0,SPAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Source: Frontur (Statistics of tourists’ flows at frontiers).
2015: data calculated by extrapolating the data of Turespaña until September to calculate the data for October, November and December. Since October 2015 this operation is carried out by the National Statistics Institute - INE.
2016: break in the series. The data are not comparable with those of previous years.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
